4129537,9983,20160712,0.05531805
6949378,3429,20160706,0.07691947
2166529,6928,20160727,0.07637678
2166529,1808,20160727,0.076868646
6172162,6500,20160708,0.11176518
4005121,9983,20160706,0.058512554
4347394,9983,20160716,0.058336236
3094273,13602,20160727,0.060402017
5139970,9983,20160729,0.0551508
3237121,13602,20160703,0.060402017
6224386,9983,20160716,0.0551508
6488578,13602,20160712,0.20027664
4164865,9983,20160703,0.055780053
4164865,8059,20160706,0.052291
5468674,9983,20160713,0.06308266
6258178,9144,20160706,0.09243066
3659521,7341,20160727,0.087533996
3659521,13181,20160717,0.07516681
3659521,13602,20160718,0.066571265
7333378,13602,20160704,0.066571265
7333378,785,20160727,0.107919924
4454914,2978,20160711,0.07401106
6817282,8375,20160724,0.08971209
3149569,10418,20160721,0.055551488
6301186,1715,20160718,0.114918105
6301186,4203,20160708,0.074408025
2891521,13602,20160724,0.06507667
3422977,13602,20160727,0.068747714
4771330,13602,20160726,0.060402017
4513282,11799,20160712,0.061846543
3439873,13602,20160713,0.06507667
6632962,13602,20160727,0.068747714
6632962,10438,20160705,0.049082596
6912514,9934,20160724,0.13543732
2821891,10418,20160702,0.055551488
3872515,10418,20160704,0.055551488
3872515,2978,20160704,0.06082316
2699011,13602,20160705,0.20027664
5406214,3903,20160722,0.12601595
5406214,2440,20160722,0.12601595
3359491,10418,20160725,0.05243363
4147459,5743,20160715,0.10833235
5427718,4912,20160704,0.12397042
5427718,662,20160704,0.15168646
5427718,1528,20160704,0.1505417
2848003,13602,20160702,0.060402017
2726659,10842,20160724,0.1925275
3649795,2978,20160723,0.06082316
3649795,10418,20160701,0.056015328
2612995,9983,20160703,0.0551508
3808003,9983,20160721,0.05531805
3812611,3992,20160721,0.06239868
3425539,3992,20160719,0.06351731
6853126,13181,20160721,0.0747504
4251142,10609,20160707,0.0905837
3442435,13602,20160713,0.06507667
3182851,11986,20160731,0.12429873
7175686,7774,20160706,0.14737077
7175686,9983,20160717,0.058512554
3199747,8059,20160712,0.05310856
3199747,3429,20160718,0.064954214
6140422,6480,20160728,0.12157589
4001029,13602,20160704,0.060402017
3873541,2978,20160718,0.07401106
4603402,5482,20160723,0.12616591
6443530,13602,20160722,0.06507667
3627781,10418,20160713,0.055551488
4913674,8059,20160712,0.052291
3506437,13602,20160719,0.06941335
2196229,6614,20160717,0.10021153
2329861,13849,20160724,0.1261043
3514117,9967,20160706,0.070481546
5733898,13183,20160705,0.13413535
2480389,2978,20160703,0.17039976
3928837,1904,20160722,0.06968444
3017989,13602,20160730,0.060402017
3017989,9983,20160704,0.05882188
5776906,13602,20160706,0.06507667
6332938,13602,20160724,0.06507667
5568010,8596,20160722,0.15730971
5568010,8596,20160722,0.15730971
2398981,13602,20160722,0.060402017
3208453,10418,20160713,0.05243363
7205386,13602,20160729,0.06283233
4866574,13602,20160723,0.07032028
4866574,9983,20160725,0.0551508
5394958,2601,20160712,0.060314316
6445582,13602,20160713,0.06507667
3748615,13602,20160709,0.06507667
3748615,11184,20160703,0.075996205
5941774,9983,20160711,0.0551508
2842375,3429,20160725,0.0712025
2324743,10418,20160701,0.055551488
6491662,4654,20160717,0.12383675
3644167,11463,20160710,0.19007376
3644167,11463,20160706,0.19997989
3644167,11463,20160708,0.19007376
3644167,11463,20160711,0.19007376
3644167,11463,20160713,0.085003056
2862343,3004,20160712,0.18763588
2862343,2070,20160721,0.08373137
2862343,7821,20160721,0.09740599
2862343,14,20160731,0.098855436
4676110,9983,20160727,0.05531805
3135751,3992,20160724,0.061197482
4054279,9983,20160729,0.058336236
4192519,13602,20160723,0.060402017
2363143,3780,20160703,0.15721147
2363143,13161,20160703,0.1715521
2363143,2978,20160724,0.07461685
2363143,10438,20160729,0.07960511
3025159,9983,20160703,0.05882188
3025159,10438,20160701,0.049082596
3025159,13602,20160725,0.063483946
6574606,8059,20160729,0.052291
2771719,13602,20160728,0.060402017
2513671,9983,20160723,0.07362197
7136782,13602,20160714,0.060402017
3568903,8596,20160722,0.10744077
5047822,13602,20160722,0.06507667
3704071,10110,20160716,0.11561673
3704071,10110,20160707,0.2602569
3183367,4132,20160723,0.070803165
4276750,13602,20160726,0.068747714
6402574,9983,20160704,0.05882188
6402574,10418,20160706,0.055551488
6408718,13602,20160724,0.060402017
4587022,8059,20160717,0.056348678
4587022,9983,20160717,0.06398728
3212041,13602,20160715,0.06507667
5903890,13602,20160724,0.068747714
4598290,1904,20160709,0.07071574
3093769,8306,20160728,0.14266042
3093769,8059,20160728,0.052291
3093769,9983,20160716,0.058999572
3093769,8306,20160728,0.14266042
4370962,8059,20160722,0.052291
6208018,2920,20160729,0.14111398
2189065,2096,20160715,0.124481894
4029193,13602,20160703,0.06507667
3119881,493,20160721,0.097814046
3910921,9983,20160712,0.0551508
3910921,13602,20160711,0.066571265
6773266,2096,20160717,0.12602933
4948498,2978,20160725,0.06082316
2347273,13602,20160725,0.068747714
4190473,10284,20160720,0.09764539
3536137,13602,20160728,0.06507667
2358025,13602,20160703,0.060402017
3930889,10438,20160729,0.048673205
3930889,13602,20160704,0.06179635
3930889,2893,20160724,0.29978287
3930889,2893,20160726,0.109066114
4066057,5702,20160716,0.4060536
4066057,13602,20160724,0.06507667
4066057,5702,20160723,0.15675662
4066057,5702,20160709,0.40893725
4070665,10418,20160715,0.055551488
3024649,3992,20160709,0.062799044
6862354,13602,20160731,0.068747714
6078994,10438,20160716,0.048673205
3310345,10438,20160731,0.049553726
6112786,13602,20160714,0.060402017
2930953,2978,20160724,0.06082316
6939154,10418,20160727,0.05243363
6939154,2978,20160727,0.061006505
3208969,3985,20160724,0.22697732
3208969,11876,20160724,0.19856572
2296075,13602,20160728,0.060402017
2173195,2601,20160703,0.060314316
5948950,10418,20160720,0.055719882
2723083,4277,20160724,0.09406748
4177675,9983,20160721,0.22684804
4177675,13602,20160719,0.06427893
6790678,13602,20160723,0.060402017
3531019,8059,20160717,0.052291
7343638,8059,20160704,0.054067913
3021067,13320,20160722,0.13357669
2773771,4727,20160725,0.15874569
4286998,13602,20160711,0.06507667
6385174,9983,20160712,0.0551508
2933515,9983,20160703,0.058336236
2933515,13602,20160702,0.06179635
6925846,13602,20160714,0.06179635
6925846,9983,20160721,0.0551508
5617174,5785,20160725,0.10966184
6667798,9983,20160710,0.059579752
6667798,8499,20160725,0.21518442
6667798,13602,20160704,0.07036189
5887510,3093,20160704,0.10270564
5887510,8215,20160704,0.087973036
5887510,9002,20160704,0.087973036
3469579,2978,20160711,0.061006505
5368342,13602,20160727,0.06507667
6157846,13602,20160722,0.060402017
6427162,1904,20160708,0.072436534
6427162,11894,20160708,0.0720612
7228954,9983,20160714,0.07362197
6728218,3992,20160707,0.06351731
6992410,1971,20160706,0.15435886
6992410,1971,20160701,0.16277769
6992410,1971,20160708,0.15435886
6992410,1971,20160705,0.15435886
6992410,1971,20160711,0.095465615
3909901,9983,20160726,0.059721835
6783514,13602,20160729,0.0649445
6783514,9983,20160731,0.058512554
6783514,12154,20160729,0.15049711
4694554,10418,20160711,0.053033616
4694554,13602,20160721,0.060402017
4694554,2978,20160710,0.058040235
4694554,10438,20160703,0.049082596
5238298,11799,20160729,0.061846543
2886925,2978,20160722,0.19967447
2891533,13602,20160731,0.060402017
2635021,1808,20160730,0.076868646
2635021,6928,20160730,0.07637678
5275162,2601,20160707,0.060314316
2247949,13602,20160707,0.06179635
2247949,1589,20160710,0.31885248
2247949,1589,20160721,0.121532895
2247949,9983,20160730,0.0551508
6335002,9793,20160714,0.12944101
6599194,3429,20160710,0.064954214
6608410,8012,20160721,0.080125116
3048205,10438,20160712,0.048673205
3048205,10418,20160701,0.052872885
3837709,9983,20160720,0.05531805
2800909,13602,20160727,0.06621246
5880346,13602,20160721,0.06283233
5880346,8901,20160703,0.08142075
6153754,8059,20160724,0.052291
5393950,13602,20160720,0.06507667
6976030,9718,20160702,0.109033905
2846479,10438,20160711,0.048673205
6223390,9983,20160710,0.0551508
3639055,9983,20160701,0.0551508
2872591,13602,20160713,0.06507667
3531535,8059,20160702,0.05310856
3531535,10418,20160704,0.055551488
3531535,9983,20160702,0.05561149
3531535,3429,20160704,0.064954214
5510686,8059,20160712,0.052291
5510686,3429,20160704,0.072072886
3937039,10990,20160710,0.1861164
6039070,8059,20160715,0.055779878
6039070,13803,20160707,0.107686415
6039070,9983,20160726,0.076932915
6039070,13602,20160726,0.067820884
6039070,3429,20160716,0.067431696
3675919,2601,20160708,0.060314316
4472350,9983,20160728,0.06696391
2107663,13602,20160728,0.06507667
2370319,12429,20160723,0.13415593
2370319,10418,20160711,0.052872885
2765071,2978,20160721,0.065576896
2765071,13602,20160714,0.063401885
3557647,13602,20160704,0.06179635
3557647,10438,20160712,0.048673205
2772751,13602,20160713,0.06179635
2772751,9983,20160714,0.0551508
3428623,10438,20160706,0.049082596
3428623,10418,20160704,0.056015328
3428623,3429,20160705,0.072072886
3428623,13602,20160724,0.06466609
3428623,2978,20160724,0.07401106
3298063,2978,20160731,0.057387035
3298063,10438,20160721,0.049082596
6893086,13602,20160727,0.06507667
2817295,13602,20160720,0.060402017
