4129537,9983,20160712,0.005457504
6949378,3429,20160706,0.024317177
2166529,6928,20160727,0.07185917
2166529,1808,20160727,0.14058276
6172162,6500,20160708,0.036022674
4005121,9983,20160706,0.009362575
4347394,9983,20160716,0.0065198485
3094273,13602,20160727,0.012009857
5139970,9983,20160729,0.0011192476
3237121,13602,20160703,0.014104407
6224386,9983,20160716,0.0018837784
6488578,13602,20160712,0.34159586
4164865,9983,20160703,0.0039257407
4164865,8059,20160706,0.0047295988
5468674,9983,20160713,0.009321692
6258178,9144,20160706,0.04393985
3659521,7341,20160727,0.0214517
3659521,13181,20160717,0.03169624
3659521,13602,20160718,0.0292995
7333378,13602,20160704,0.046118364
7333378,785,20160727,0.120660186
4454914,2978,20160711,0.0688684
6817282,8375,20160724,0.017494528
3149569,10418,20160721,0.019622382
6301186,1715,20160718,0.054343466
6301186,4203,20160708,0.008556478
2891521,13602,20160724,0.040052593
3422977,13602,20160727,0.066305645
4771330,13602,20160726,0.0055702655
4513282,11799,20160712,0.0031272513
3439873,13602,20160713,0.031608302
6632962,13602,20160727,0.047334556
6632962,10438,20160705,0.002486539
6912514,9934,20160724,0.057011474
2821891,10418,20160702,0.010939623
3872515,10418,20160704,0.014015878
3872515,2978,20160704,0.02197746
2699011,13602,20160705,0.31543466
5406214,3903,20160722,0.016737035
5406214,2440,20160722,0.015826248
3359491,10418,20160725,0.008759496
4147459,5743,20160715,0.057652287
5427718,4912,20160704,0.077870555
5427718,662,20160704,0.11491521
5427718,1528,20160704,0.100266725
2848003,13602,20160702,0.014089999
2726659,10842,20160724,0.070353
3649795,2978,20160723,0.029429546
3649795,10418,20160701,0.026479721
2612995,9983,20160703,0.0018644204
3808003,9983,20160721,0.0020431925
3812611,3992,20160721,0.01425799
3425539,3992,20160719,0.02762661
6853126,13181,20160721,0.060370155
4251142,10609,20160707,0.07315396
3442435,13602,20160713,0.027298713
3182851,11986,20160731,0.034914482
7175686,7774,20160706,0.24936017
7175686,9983,20160717,0.0070476094
3199747,8059,20160712,0.0031125501
3199747,3429,20160718,0.0059018126
6140422,6480,20160728,0.15742789
4001029,13602,20160704,0.017229548
3873541,2978,20160718,0.0584681
4603402,5482,20160723,0.06375906
6443530,13602,20160722,0.031558137
3627781,10418,20160713,0.019826269
4913674,8059,20160712,0.002995972
3506437,13602,20160719,0.0571864
2196229,6614,20160717,0.016286388
2329861,13849,20160724,0.11823075
3514117,9967,20160706,0.005250539
5733898,13183,20160705,0.16066337
2480389,2978,20160703,0.24214353
3928837,1904,20160722,0.021144187
3017989,13602,20160730,0.011057311
3017989,9983,20160704,0.009126358
5776906,13602,20160706,0.031608302
6332938,13602,20160724,0.032953862
5568010,8596,20160722,0.017659727
5568010,8596,20160722,0.017659727
2398981,13602,20160722,0.01595177
3208453,10418,20160713,0.005810724
7205386,13602,20160729,0.036929004
4866574,13602,20160723,0.07286246
4866574,9983,20160725,0.0024951976
5394958,2601,20160712,0.004893584
6445582,13602,20160713,0.031608302
3748615,13602,20160709,0.021752043
3748615,11184,20160703,0.015900034
5941774,9983,20160711,0.0032642458
2842375,3429,20160725,0.01858346
2324743,10418,20160701,0.020091264
6491662,4654,20160717,0.03391515
3644167,11463,20160710,0.06668086
3644167,11463,20160706,0.13765423
3644167,11463,20160708,0.0654895
3644167,11463,20160711,0.059887733
3644167,11463,20160713,0.022438249
2862343,3004,20160712,0.110836744
2862343,2070,20160721,0.009182555
2862343,7821,20160721,0.018746255
2862343,14,20160731,0.025573315
4676110,9983,20160727,0.0016765496
3135751,3992,20160724,0.012026146
4054279,9983,20160729,0.009213848
4192519,13602,20160723,0.011570598
2363143,3780,20160703,0.086735316
2363143,13161,20160703,0.12043016
2363143,2978,20160724,0.073709145
2363143,10438,20160729,0.04680885
3025159,9983,20160703,0.0043406133
3025159,10438,20160701,0.003039024
3025159,13602,20160725,0.026139518
6574606,8059,20160729,0.002698068
2771719,13602,20160728,0.012931679
2513671,9983,20160723,0.021222873
7136782,13602,20160714,0.010660992
3568903,8596,20160722,0.02682307
5047822,13602,20160722,0.038638715
3704071,10110,20160716,0.054231506
3704071,10110,20160707,0.41259664
3183367,4132,20160723,0.022727579
4276750,13602,20160726,0.03695898
6402574,9983,20160704,0.009126358
6402574,10418,20160706,0.014694836
6408718,13602,20160724,0.014104407
4587022,8059,20160717,0.012594255
4587022,9983,20160717,0.027862053
3212041,13602,20160715,0.031558137
5903890,13602,20160724,0.07345202
4598290,1904,20160709,0.029102193
3093769,8306,20160728,0.05822801
3093769,8059,20160728,0.0039296597
3093769,9983,20160716,0.010692603
3093769,8306,20160728,0.05822801
4370962,8059,20160722,0.0035519705
6208018,2920,20160729,0.20328386
2189065,2096,20160715,0.03245521
4029193,13602,20160703,0.032953862
3119881,493,20160721,0.04017626
3910921,9983,20160712,0.0011014222
3910921,13602,20160711,0.044359367
6773266,2096,20160717,0.05872875
4948498,2978,20160725,0.022909649
2347273,13602,20160725,0.07677776
4190473,10284,20160720,0.029574338
3536137,13602,20160728,0.033000324
2358025,13602,20160703,0.006428648
3930889,10438,20160729,0.002002104
3930889,13602,20160704,0.011014526
3930889,2893,20160724,0.12702903
3930889,2893,20160726,0.023761766
4066057,5702,20160716,0.38271487
4066057,13602,20160724,0.03577364
4066057,5702,20160723,0.10969656
4066057,5702,20160709,0.5065581
4070665,10418,20160715,0.014792876
3024649,3992,20160709,0.021546576
6862354,13602,20160731,0.07345202
6078994,10438,20160716,0.0018194165
3310345,10438,20160731,0.0025711358
6112786,13602,20160714,0.0152248535
2930953,2978,20160724,0.027312057
6939154,10418,20160727,0.010880804
6939154,2978,20160727,0.03414241
3208969,3985,20160724,0.5221823
3208969,11876,20160724,0.18653235
2296075,13602,20160728,0.0061294963
2173195,2601,20160703,0.0039697257
5948950,10418,20160720,0.030369895
2723083,4277,20160724,0.03084443
4177675,9983,20160721,0.0896638
4177675,13602,20160719,0.010653139
6790678,13602,20160723,0.016843073
3531019,8059,20160717,0.0018236595
7343638,8059,20160704,0.003995789
3021067,13320,20160722,0.06694442
2773771,4727,20160725,0.08626165
4286998,13602,20160711,0.026270982
6385174,9983,20160712,0.00084090856
2933515,9983,20160703,0.0052435454
2933515,13602,20160702,0.0055112834
6925846,13602,20160714,0.018014295
6925846,9983,20160721,0.00096617604
5617174,5785,20160725,0.08714242
6667798,9983,20160710,0.011595426
6667798,8499,20160725,0.21421163
6667798,13602,20160704,0.032584738
5887510,3093,20160704,0.033848785
5887510,8215,20160704,0.015575734
5887510,9002,20160704,0.015651824
3469579,2978,20160711,0.045198373
5368342,13602,20160727,0.027298713
6157846,13602,20160722,0.005045213
6427162,1904,20160708,0.04009793
